batch,seqlen,method,rep,ms,tokens_per_s
1,512,paged_minimal,38,0.06719999760389328,14880.952911552846
1,512,sdpa_contig,39,0.023840000852942467,41946.30722408613
1,512,paged_minimal,39,0.06835199892520905,14630.150042783722
1,512,sdpa_contig,40,0.02380800060927868,42002.68709713787
1,512,paged_minimal,40,0.06732799857854843,14852.66191053261
1,512,sdpa_contig,41,0.024447999894618988,40903.141537566036
1,512,paged_minimal,41,0.06761600077152252,14789.398790074032
1,512,sdpa_contig,42,0.02348800003528595,42574.931816148805
1,512,paged_minimal,42,0.06896000355482101,14501.159345286746
1,512,sdpa_contig,43,0.023679999634623528,42229.7303813239
1,512,paged_minimal,43,0.06723199784755707,14873.870062100734
1,512,sdpa_contig,44,0.02412799932062626,41445.62450916234
1,512,paged_minimal,44,0.0663359984755516,15074.771209911823
1,512,sdpa_contig,45,0.02364799939095974,42286.87524333599
1,512,paged_minimal,45,0.06771200150251389,14768.43067418224
1,512,sdpa_contig,46,0.02304000034928322,43402.77711979767
1,512,paged_minimal,46,0.06761600077152252,14789.398790074032
1,512,sdpa_contig,47,0.02332800067961216,42866.93976625113
1,512,paged_minimal,47,0.08089599758386612,12361.55100211583
1,512,sdpa_contig,48,0.023360000923275948,42808.217486138805
1,512,paged_minimal,48,0.07065600156784058,14153.079396091314
1,512,sdpa_contig,49,0.023455999791622162,42633.01538556342
1,512,paged_minimal,49,0.07468800246715546,13389.031262949584
1,512,sdpa_contig,50,0.023711999878287315,42172.73975763147
1,512,paged_minimal,50,0.06896000355482101,14501.159345286746
1,512,sdpa_contig,51,0.023520000278949738,42517.00629846481
1,512,paged_minimal,51,0.06880000233650208,14534.883227314174
1,512,sdpa_contig,52,0.023423999547958374,42691.25765446659
1,512,paged_minimal,52,0.06723199784755707,14873.870062100734
1,512,sdpa_contig,53,0.02319999970495701,43103.44882402459
1,512,paged_minimal,53,0.0684799998998642,14602.803759670904
1,512,sdpa_contig,54,0.02287999913096428,43706.29536636066
1,512,paged_minimal,54,0.06815999746322632,14671.362048385052
1,512,sdpa_contig,55,0.027168000116944313,36808.0092644108
1,512,paged_minimal,55,0.06758400052785873,14796.401399585557
1,512,sdpa_contig,56,0.024288000538945198,41172.59460681109
1,512,paged_minimal,56,0.06735999882221222,14845.605960287608
1,512,sdpa_contig,57,0.025119999423623085,39808.9181108655
1,512,paged_minimal,57,0.06700800359249115,14923.59041289299
1,512,sdpa_contig,58,0.02611199952661991,38296.569321723095
1,512,paged_minimal,58,0.06838399916887283,14623.30387450025
1,512,sdpa_contig,59,0.023615999147295952,42344.17497065758
1,512,paged_minimal,59,0.06796800345182419,14712.80527916053
1,512,sdpa_contig,60,0.023871999233961105,41890.08177318331
1,512,paged_minimal,60,0.06943999975919724,14400.921708925429
1,512,sdpa_contig,61,0.024288000538945198,41172.59460681109
1,512,paged_minimal,61,0.06697600334882736,14930.720705918447
1,512,sdpa_contig,62,0.023615999147295952,42344.17497065758
1,512,paged_minimal,62,0.06716799736022949,14888.042509841227
1,512,sdpa_contig,63,0.023520000278949738,42517.00629846481
1,512,paged_minimal,63,0.06684800237417221,14959.310143669542
1,512,sdpa_contig,64,0.023584000766277313,42401.626844835286
1,512,paged_minimal,64,0.0671359971165657,14895.138866616335
1,512,sdpa_contig,65,0.02348800003528595,42574.931816148805
1,512,paged_minimal,65,0.06831999868154526,14637.002624388548
1,512,sdpa_contig,66,0.023584000766277313,42401.626844835286
1,512,paged_minimal,66,0.07388799637556076,13533.998065357753
1,512,sdpa_contig,67,0.023391999304294586,42749.6592741608
1,512,paged_minimal,67,0.06838399916887283,14623.30387450025
1,512,sdpa_contig,68,0.023360000923275948,42808.217486138805
1,512,paged_minimal,68,0.06831999868154526,14637.002624388548
1,512,sdpa_contig,69,0.024000000208616257,41666.66630448567
1,512,paged_minimal,69,0.06851200014352798,14595.983154849777
1,512,sdpa_contig,70,0.025087999179959297,39859.69518042779
1,512,paged_minimal,70,0.06752000004053116,14810.426531393901
1,512,sdpa_contig,71,0.02364799939095974,42286.87524333599
1,512,paged_minimal,71,0.06831999868154526,14637.002624388548
1,512,sdpa_contig,72,0.023840000852942467,41946.30722408613
1,512,paged_minimal,72,0.06803199648857117,14698.965951528293
1,512,sdpa_contig,73,0.023711999878287315,42172.73975763147
1,512,paged_minimal,73,0.0671359971165657,14895.138866616335
1,512,sdpa_contig,74,0.023552000522613525,42459.23818827394
1,512,paged_minimal,74,0.06835199892520905,14630.150042783722
